//直播源本地路径：clan://localhost/ITVBox/tv/tvonline.txt
//直播源在线路径：http://itv.22m.top/ITVBox/tv/tvonline.txt
//diyp专用版epg：http://diyp1.112114.xyz/

//北京联通组播IP端口：ikuai.zlsip.top:4022
//河北联通组播IP端口：www.xingwen.online:9810     //河北电信组播IP端口：www.biaowen.net:4022
//云南电信组播IP端口：enlen.vip:4022
//四川电信组播IP端口：xeace.cn:8888
//湖南电信组播IP端口：www.erbao1981.top:8188
//湖北电信组播IP端口：www.hiliu.myds.me:8088
//贵州电信组播IP端口：www.qhjx.top:18000
//天津联通组播IP端口：ha.xushining.com:50000
//河南联通组播IP端口：115.60.241.249:2000
港澳频道token：631170156107453
//斗鱼1线：http://zzy789.xyz/douyu1.php?id= 斗鱼2线：http://159.75.85.63:35455/douyu/ 

🥭芒果独播,#genre#
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV精品纪录,http://gslbserv.itv.cmvideo.cn/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV精品记录,http://gslbserv.itv.cmvideo.cn/2000000003000000019/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000019&livemode=1&stbId=3
NewTV精品萌宠,http://gslbserv.itv.cmvideo.cn/2000000003000000067/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000067&livemode=1&stbId=3
NewTV精品萌宠,http://gslbserv.itv.cmvideo.cn/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
NewTV精品体育,http://gslbserv.itv.cmvideo.cn/2000000003000000021/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000021&livemode=1&stbId=3
NewTV精品体育,http://gslbserv.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品综合,http://gslbserv.itv.cmvideo.cn/2000000003000000008/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000008&livemode=1&stbId=3
NewTV精品综合,http://gslbserv.itv.cmvideo.cn/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn/2000000003000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=3
NewTV军事评论,http://gslbserv.itv.cmvideo.cn/2000000003000000022/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000022&livemode=1&stbId=3
NewTV魅力潇湘,http://gslbserv.itv.cmvideo.cn/2000000003000000041/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000041&livemode=1&stbId=3
NewTV魅力潇湘,http://gslbserv.itv.cmvideo.cn/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=3
NewTV魅力潇湘,http://gslbserv.itv.cmvideo.cn/1000000005000266014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266014&livemode=1&stbId=3
NewTV明星大片,http://gslbserv.itv.cmvideo.cn/2000000003000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000016&livemode=1&stbId=3
NewTV农业致富,http://gslbserv.itv.cmvideo.cn/2000000003000000003/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000003&livemode=1&stbId=3
NewTV武博世界,http://gslbserv.itv.cmvideo.cn/2000000003000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000007&livemode=1&stbId=3
NewTV炫舞未来,http://gslbserv.itv.cmvideo.cn/2000000003000000044/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000044&livemode=1&stbId=3
NewTV炫舞未来,http://gslbserv.itv.cmvideo.cn/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=3
NewTV怡伴健康,http://gslbserv.itv.cmvideo.cn/2000000003000000023/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000023&livemode=1&stbId=3
NewTV怡伴健康,http://gslbserv.itv.cmvideo.cn/1000000005000266011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266011&livemode=1&stbId=3
NewTV中国功夫,http://gslbserv.itv.cmvideo.cn/2000000003000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=3

🔥HOT频道,#genre#
iHOT爱院线,http://gslbserv.itv.cmvideo.cn/6000000006000030630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3$华数IPV6
iHOT爱院线,http://gslbserv.itv.cmvideo.cn/2000000004000000034/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000034&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱电竞,http://gslbserv.itv.cmvideo.cn/6000000006000230630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3$华数IPV6
iHOT爱电竞,http://gslbserv.itv.cmvideo.cn/2000000004000000054/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000054&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱谍战,http://gslbserv.itv.cmvideo.cn/6000000006000070630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3$华数IPV6
iHOT爱谍战,http://gslbserv.itv.cmvideo.cn/2000000004000000038/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000038&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱动漫,http://gslbserv.itv.cmvideo.cn/6000000006000280630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3$华数IPV6
iHOT爱动漫,http://gslbserv.itv.cmvideo.cn/2000000004000000059/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000059&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱都市,http://gslbserv.itv.cmvideo.cn/6000000006000080630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3$华数IPV6
iHOT爱都市,http://gslbserv.itv.cmvideo.cn/2000000004000000039/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000039&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱怀旧,http://gslbserv.itv.cmvideo.cn/6000000006000260630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3$华数IPV6
iHOT爱怀旧,http://gslbserv.itv.cmvideo.cn/2000000004000000057/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000057&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱极限,http://gslbserv.itv.cmvideo.cn/6000000006000170630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3$华数IPV6
iHOT爱极限,http://gslbserv.itv.cmvideo.cn/2000000004000000048/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000048&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱家庭,http://gslbserv.itv.cmvideo.cn/6000000006000090630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3$华数IPV6
iHOT爱家庭,http://gslbserv.itv.cmvideo.cn/2000000004000000040/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000040&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱江湖,http://gslbserv.itv.cmvideo.cn/6000000006000110630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3$华数IPV6
iHOT爱江湖,http://gslbserv.itv.cmvideo.cn/2000000004000000042/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000042&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱解密,http://gslbserv.itv.cmvideo.cn/6000000006000200630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3$华数IPV6
iHOT爱解密,http://gslbserv.itv.cmvideo.cn/2000000004000000051/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000051&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱经典,http://gslbserv.itv.cmvideo.cn/6000000006000060630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3$华数IPV6
iHOT爱经典,http://gslbserv.itv.cmvideo.cn/2000000004000000037/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000037&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱科幻,http://gslbserv.itv.cmvideo.cn/6000000006000020630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3$华数IPV6
iHOT爱科幻,http://gslbserv.itv.cmvideo.cn/2000000004000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000033&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱科学,http://gslbserv.itv.cmvideo.cn/6000000006000160630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3$华数IPV6
iHOT爱科学,http://gslbserv.itv.cmvideo.cn/2000000004000000047/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000047&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱浪漫,http://gslbserv.itv.cmvideo.cn/6000000006000040630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3$华数IPV6
iHOT爱浪漫,http://gslbserv.itv.cmvideo.cn/2000000004000000035/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000035&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱历史,http://gslbserv.itv.cmvideo.cn/6000000006000150630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3$华数IPV6
iHOT爱历史,http://gslbserv.itv.cmvideo.cn/2000000004000000046/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000046&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱猎奇,http://gslbserv.itv.cmvideo.cn/6000000006000190630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3$华数IPV6
iHOT爱猎奇,http://gslbserv.itv.cmvideo.cn/2000000004000000050/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000050&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱旅行,http://gslbserv.itv.cmvideo.cn/6000000006000250630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3$华数IPV6
iHOT爱旅行,http://gslbserv.itv.cmvideo.cn/2000000004000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000056&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱美食,http://gslbserv.itv.cmvideo.cn/6000000006000120630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3$华数IPV6
iHOT爱美食,http://gslbserv.itv.cmvideo.cn/2000000004000000043/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000043&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱奇谈,http://gslbserv.itv.cmvideo.cn/6000000006000270630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3$华数IPV6
iHOT爱奇谈,http://gslbserv.itv.cmvideo.cn/2000000004000000058/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000058&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱青春,http://gslbserv.itv.cmvideo.cn/6000000006000100630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3$华数IPV6
iHOT爱青春,http://gslbserv.itv.cmvideo.cn/2000000004000000041/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000041&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱赛车,http://gslbserv.itv.cmvideo.cn/6000000006000240630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3$华数IPV6
iHOT爱赛车,http://gslbserv.itv.cmvideo.cn/2000000004000000055/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000055&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱时尚,http://gslbserv.itv.cmvideo.cn/6000000006000140630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3$华数IPV6
iHOT爱时尚,http://gslbserv.itv.cmvideo.cn/2000000004000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000045&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱世界,http://gslbserv.itv.cmvideo.cn/6000000006000210630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3$华数IPV6
iHOT爱世界,http://gslbserv.itv.cmvideo.cn/2000000004000000052/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000052&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱探索,http://gslbserv.itv.cmvideo.cn/6000000006000300630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3$华数IPV6
iHOT爱探索,http://gslbserv.itv.cmvideo.cn/2000000004000000061/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000061&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱体育,http://gslbserv.itv.cmvideo.cn/6000000006000290630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3$华数IPV6
iHOT爱体育,http://gslbserv.itv.cmvideo.cn/2000000004000000060/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000060&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱玩具,http://gslbserv.itv.cmvideo.cn/6000000006000220630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3$华数IPV6
iHOT爱玩具,http://gslbserv.itv.cmvideo.cn/2000000004000000053/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000053&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱喜剧,http://gslbserv.itv.cmvideo.cn/6000000006000010630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3$华数IPV6
iHOT爱喜剧,http://gslbserv.itv.cmvideo.cn/2000000004000000032/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000032&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱悬疑,http://gslbserv.itv.cmvideo.cn/6000000006000050630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3$华数IPV6
iHOT爱悬疑,http://gslbserv.itv.cmvideo.cn/2000000004000000036/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000036&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱幼教,http://gslbserv.itv.cmvideo.cn/6000000006000180630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3$华数IPV6
iHOT爱幼教,http://gslbserv.itv.cmvideo.cn/2000000004000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000049&livemode=1&stbId=3$湖南bbliveIPV6
iHOT爱娱乐,http://gslbserv.itv.cmvideo.cn/6000000006000130630/1.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3$华数IPV6
iHOT爱娱乐,http://gslbserv.itv.cmvideo.cn/2000000004000000044/1.m3u8?channel-id=hnbblive&Contentid=2000000004000000044&livemode=1&stbId=3$湖南bbliveIPV6


iHOT爱院线,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱院线，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000034/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱科幻,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱科幻，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000033/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱浪漫,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱喜剧,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱喜剧，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000032/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱悬疑,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱悬疑，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000036/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱赛车,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱赛车，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000055/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱体育，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000060/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱奇谈,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱奇谈，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000058/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱玩具,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱玩具，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000053/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱旅行,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱旅行，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000056/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱幼教,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000049/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000049&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱幼教，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000049/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000049&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱谍战,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱谍战，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000038/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱历史,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000046/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱历史，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000046/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱科学，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000047/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281

iHOT爱动漫,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000059/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000059&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱动漫，http：//[2409：8087：5e08：24：：12]：6610/000000001000/2000000004000000059/index.m3u8？stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000059&IASHttpSessionId=OTT19019320240419154124000281

//四川电信组播IP端口：xeace.cn:8888
iHOT爱院线,http://xeace.cn:8888/udp/239.93.42.11:5140$四川电信组播
iHOT爱喜剧,http://xeace.cn:8888/udp/239.93.42.9:5140$四川电信组播
iHOT爱科幻,http://xeace.cn:8888/udp/239.93.42.10:5140$四川电信组播
iHOT爱谍战,http://xeace.cn:8888/udp/239.93.42.14:5140$四川电信组播
iHOT爱悬疑,http://xeace.cn:8888/udp/239.93.42.12:5140$四川电信组播
iHOT爱奇谈,http://xeace.cn:8888/udp/239.93.42.22:5140$四川电信组播
iHOT爱赛车,http://xeace.cn:8888/udp/239.93.42.20:5140$四川电信组播
iHOT爱幼教,http://xeace.cn:8888/udp/239.93.42.17:5140$四川电信组播
iHOT爱玩具,http://xeace.cn:8888/udp/239.93.42.18:5140$四川电信组播
iHOT爱动漫,http://xeace.cn:8888/udp/239.93.42.23:5140$四川电信组播
iHOT爱体育,http://xeace.cn:8888/udp/239.93.42.19:5140$四川电信组播
iHOT爱怀旧,http://xeace.cn:8888/udp/239.93.42.21:5140$四川电信组播
iHOT爱经典,http://xeace.cn:8888/udp/239.93.42.13:5140$四川电信组播
iHOT爱青春,http://xeace.cn:8888/udp/239.93.42.16:5140$四川电信组播

👶少儿频道,#genre#
//四川组播IP端口:xeace.cn:8888
亲子趣学4K,http://xeace.cn:8888/udp/239.93.1.191:5140$四川电信组播
中录动漫4K,http://xeace.cn:8888/udp/239.93.1.188:5140$四川电信组播
卡酷动画,http://xeace.cn:8888/udp/239.93.0.208:5140$四川电信组播
金鹰卡通,http://xeace.cn:8888/udp/239.93.0.108:5140$四川电信组播
优漫卡通,http://xeace.cn:8888/udp/239.93.0.251:5140$四川电信组播
哈哈炫动,http://xeace.cn:8888/udp/239.93.0.173:5140$四川电信组播
嘉佳卡通,http://xeace.cn:8888/udp/239.93.0.246:5140$四川电信组播
宝宝动画,http://xeace.cn:8888/udp/239.93.0.147:5140$四川电信组播
少儿动画,http://xeace.cn:8888/udp/239.93.0.193:9000$四川电信组播
青春动漫,http://xeace.cn:8888/udp/239.93.0.146:5140$四川电信组播
少儿天地,http://xeace.cn:8888/udp/239.93.42.34:5140$四川电信组播
乐龄学堂,http://xeace.cn:8888/udp/239.93.1.179:5140$四川电信组播

靖洋卡通,http://4gtv.mumi.rip:9877/59/4gtv-4gtv057/index.m3u8$4GTV
龙华卡通,http://4gtv.mumi.rip:9877/295/litv-longturn01/index.m3u8$4GTV
i-Fun动漫台,http://4gtv.mumi.rip:9877/60/litv-ftv15/index.m3u8$4GTV

🎮游戏频道,#genre#
王者荣耀┃电竞赛,https://cfss.cc/cdn/hy/660002.flv
英雄联盟┃电竞赛,https://cfss.cc/cdn/hy/660000.flv
猪猪┃小悠,https://cfss.cc/cdn/hy/651353.flv
赖神┃边路,https://cfss.cc/cdn/hy/99724.flv
空伐┃阿珂,https://cfss.cc/cdn/hy/960427.flv
明眸┃关羽,https://cfss.cc/cdn/hy/786724.flv
老三┃貂蝉,https://cfss.cc/cdn/hy/52333.flv
北慕┃露娜,https://cfss.cc/cdn/hy/31520.flv
童颜┃韩信,https://cfss.cc/cdn/hy/126198.flv
锦儿┃李白,https://cfss.cc/cdn/hy/813749.flv
杆哥┃芈月,https://cfss.cc/cdn/hy/475974.flv
神罚┃狂铁,https://cfss.cc/cdn/hy/631423.flv
小涛┃诸葛亮,https://cfss.cc/cdn/hy/861098.flv
钟懿┃司马懿,https://cfss.cc/cdn/hy/23494745.flv

⚓浙江频道,#genre#
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8

🐑内蒙古频道,#genre#
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800

🐲黑龙江频道,#genre#
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
